"gene"	"log2FC"	"pval"	"adjp"
"HDAC9"	"0.0105885080746973"	"0.772113548713608"	0.821376429320601
"CXCL2"	"-Inf"	"0.774312565086527"	0.823365529456379
"AC005392.2"	"-Inf"	"0.774312565086527"	0.823365529456379
"SMAD5"	"0.000390023698924056"	"0.774700411688494"	0.823427849397757
"MOGS"	"0.00334800855495769"	"0.774700411688494"	0.823427849397757
"CPVL"	"-0.189037907314426"	"0.775267658257242"	0.823855709921972
"BRAF"	"-0.0325190720468813"	"0.775735859359965"	0.824178158139028
"TTBK2"	"-0.0072161110201237"	"0.776253732859133"	0.824553232482774
"TUBA1B"	"-0.0034496511434537"	"0.776771705844085"	0.824928253212763
"C11orf68"	"0.00121097093717274"	"0.778326219537515"	0.826403682896763
"TSC22D1"	"0.0327812712224567"	"0.778844588288817"	0.826778571863468
"THEMIS"	"0.0167394768647239"	"0.779363055436852"	0.826977938755862
"MOAP1"	"-0.00746187873954466"	"0.779363055436852"	0.826977938755862
"CELF1"	"-0.00929742408781859"	"0.780400284050169"	0.827902910035832
"RPS16"	"0.002688917920597"	"0.780919045078648"	0.828277579194953
"TSPOAP1-AS1"	"-0.0128690860511315"	"0.781437903630256"	0.828652192910439
"TCF7L2"	"-0.0423737206172731"	"0.781956859486263"	0.828675468464044
"PPP1R12A"	"-0.0106917103258435"	"0.781956859486263"	0.828675468464044
"TWF1"	"-0.0111199093372047"	"0.781956859486263"	0.828675468464044
"LINC01934"	"-0.0833071200271042"	"0.782475912427814"	0.829049886457091
"DCAF15"	"-0.0119843969723545"	"0.782995062235922"	0.829424248476087
"H2AFZ"	"0.0174863414259724"	"0.78507262574965"	0.831448925259316
"YIPF6"	"0.011004546055436"	"0.785592256601215"	0.831647083072863
"BRAT1"	"-0.018836372002224"	"0.785592256601215"	0.831647083072863
"CEP290"	"0.00188764569772129"	"0.786111983002707"	0.831845174313421
"ORAI2"	"-0.0745538094862322"	"0.786111983002707"	0.831845174313421
"SMC4"	"-0.036827184214687"	"0.787151721575798"	0.832769228283025
"TFDP2"	"0.0255278174850441"	"0.787671733307241"	0.833143161345489
"RNPC3"	"-0.0426669820717439"	"0.788712040558582"	0.833890853281342
"MBNL3"	"-0.028974341096891"	"0.788712040558582"	0.833890853281342
"ALKBH6"	"0.0191889340694529"	"0.789232335637564"	0.834264611762277
"POLR2B"	"-0.0224251144808893"	"0.790273207598914"	0.8351883761694
"PHTF2"	"-0.0414061311778754"	"0.79079378403961"	0.835561999950598
"ARRDC3"	"0.0048556270792777"	"0.791314453825665"	0.835935564527133
"AC008105.3"	"-0.0200388197883003"	"0.791835199903243"	0.836309051924836
"UBE2R2"	"0.00827247616572288"	"0.79235607254913"	0.836682515281982
"JAK3"	"-0.0241065890610334"	"0.793919195191754"	0.838156144860522
"SCPEP1"	"-0.042109329263711"	"0.794961737405925"	0.839079681473821
"HIPK1"	"-0.0392129023166684"	"0.795483145983061"	0.839452889495205
"SPACA6"	"-0.00513729979158092"	"0.796004173690375"	0.83982553824072
"OTUD6B-AS1"	"-0.00713024613151432"	"0.797047918928651"	0.840749407524486
"ZNHIT6"	"-0.052109991475718"	"0.79809155468007"	0.84167277177097
"XRN1"	"-0.0206379049557122"	"0.799657684535012"	0.842968964814358
"TBC1D2"	"0.0191681199455334"	"0.799657684535012"	0.842968964814358
"HEATR6"	"0.0200889518751947"	"0.800179907255577"	0.843341739589633
"TUBA1A"	"0.0107826684389901"	"0.800702219321986"	0.843714451453249
"STK11"	"-0.0171990782487749"	"0.801747110598819"	0.844459685663359
"DDIT3"	"-0.000663967975256898"	"0.801747110598819"	0.844459685663359
"FAM173A"	"-0.0245132505503842"	"0.802792356577289"	0.845382603705179
"PIK3IP1"	"-0.0379224747336272"	"0.803837955467268"	0.846305504787892
"ASCC3"	"-0.0201505315857364"	"0.80436088669414"	0.84667785253453
"MBOAT7"	"0.00647765065378782"	"0.804883905476734"	0.846871959443547
"PDIA4"	"-0.00752937596157252"	"0.804883905476734"	0.846871959443547
"TGFBR1"	"-0.0150634125277911"	"0.805407011590752"	0.847065994948894
"IDS"	"0.0156033438263926"	"0.805407011590752"	0.847065994948894
"NAPSA"	"-0.417701875520359"	"0.80655040000029"	0.847911958974664
"AHDC1"	"-0.0387264551020876"	"0.806453484915287"	0.847911958974664
"RAB11FIP5"	"-0.0710393958250398"	"0.806976850110581"	0.848182013921649
"CLUH"	"0.00684316255978242"	"0.807500304871027"	0.848553891799344
"UBR3"	"-0.0146455130957031"	"0.80907118080325"	0.850026054689741
"GOLGA4"	"-0.0258615411694945"	"0.809594977479956"	0.850219205827155
"SLCO4C1"	"0.0202972932187784"	"0.809594971297355"	0.850219205827155
"ARHGEF40"	"-0.0362580959251167"	"0.811904686415824"	0.852465835737186
"EPSTI1"	"-0.0754593905798282"	"0.812215235965263"	0.852612929758289
"MAPK14"	"-0.000219648677858229"	"0.81378840301117"	0.854085101104044
"VAMP5"	"0.011185776968362"	"0.814312959329442"	0.854277143994519
"USF3"	"-0.028286809839978"	"0.814312959329442"	0.854277143994519
"COLGALT1"	"-0.0242872523002465"	"0.815887127024082"	0.855749089824797
"TCHP"	"-0.0208728304133156"	"0.816936985504214"	0.856670608279262
"EPS15L1"	"0.0123188880023521"	"0.817462038068962"	0.857041524716191
"GLT1D1"	"0.102972433759812"	"0.819869914621814"	0.859385857698725
"IL21R"	"-0.0506616576839997"	"0.82008852505499"	0.859434905159241
"LPCAT4"	"0.000403690890075044"	"0.821139686880558"	0.860356245030698
"DIDO1"	"-0.0163377412939798"	"0.823768993080428"	0.862930367201738
"MON2"	"-0.037463023038955"	"0.825873864663559"	0.864773094211246
"FCHSD2"	"-0.0606109115852804"	"0.825873864663559"	0.864773094211246
"TNFAIP8L2"	"-0.0220557307836999"	"0.826926770968746"	0.86551322627865
"BAP1"	"0.010634955779736"	"0.826926770968746"	0.86551322627865
"AKT3"	"-0.0271750365810288"	"0.827453340948808"	0.865702073086371
"UAP1"	"-0.00327360030657537"	"0.827453340948808"	0.865702073086371
"SYNE2"	"-0.00786139148861894"	"0.827979988508451"	0.86570984584433
"LIME1"	"0.00167133029728018"	"0.827979988508451"	0.86570984584433
"BBC3"	"0.0201413012817122"	"0.827979988508451"	0.86570984584433
"LIN37"	"0.00719071996121711"	"0.829560394372539"	0.867181001599047
"IL10RA"	"0.0130497502161632"	"0.830087349957661"	0.867550548367785
"WAC"	"0.0083215779863628"	"0.830614381975422"	0.867738750760455
"PROSER1"	"0.00351841274145847"	"0.830614381975422"	0.867738750760455
"HLA-G"	"-0.0382943097852926"	"0.831668674389963"	0.868658740718019
"MCOLN2"	"-0.0346927096201209"	"0.832195934327038"	0.868846600606104
"ADPGK"	"-0.00877447495709104"	"0.832195934327038"	0.868846600606104
"DHX29"	"-0.0129411799872222"	"0.832723269777342"	0.869034382521649
"GNGT2"	"-0.00968508403004439"	"0.832723269777342"	0.869034382521649
"PROK2"	"0.0130329192593909"	"0.833250456134824"	0.869403166788984
"CEP135"	"-0.0185283410665737"	"0.833778166297098"	0.869772343653407
"ZYX"	"-0.0203553619469893"	"0.83430572690603"	0.870141210588816
"TLE3"	"0.0116002069568088"	"0.835361071669939"	0.87087871623448
"TMEM192"	"-0.0252115914857241"	"0.835361071669939"	0.87087871623448
"CPD"	"-0.0245490670100569"	"0.836944644221717"	0.872347803791838
"YES1"	"-0.0186350547492994"	"0.837472648924065"	0.872716289566286
"PHF1"	"0.0108674675527417"	"0.839057101352212"	0.874006109664356
"NRG1"	"-0.171455328737161"	"0.840136370068003"	0.874945268182417
"SMC3"	"-0.0151319627193146"	"0.841170718704401"	0.875840119683475
"ABCC5"	"0.0159039367065961"	"0.841699302590995"	0.876208098139471
"NCR3"	"-0.00367003216425813"	"0.842756684200213"	0.877126286801803
"CENPB"	"-0.0390305189472977"	"0.845401374771781"	0.879512827913571
"CARM1"	"-0.00233393820031366"	"0.845930523007839"	0.879880323577711
"ATP6V1B2"	"-0.0146671620665601"	"0.846459740742062"	0.879881883456316
"SIRT3"	"0.0186116081883169"	"0.846459740742062"	0.879881883456316
"ATP5S"	"-0.029644567438919"	"0.846459740742062"	0.879881883456316
"ATP6V0C"	"0.0372874944275562"	"0.848047808606732"	0.881349498992494
"POLR3A"	"-0.0359272127065516"	"0.849106863739551"	0.882266832659999
"HOXB4"	"0.00685196635562293"	"0.849636493573796"	0.882633798724014
"APOL2"	"-0.0178643929376781"	"0.851225789349075"	0.884101203970945
"PTBP3"	"-0.0070020447799052"	"0.852815689630946"	0.885384823481526
"CEBPG"	"-0.00699653594161248"	"0.852815689630946"	0.885384823481526
"CSPP1"	"1.09864695794049e-05"	"0.854936486111549"	0.887218320234433
"DESI2"	"-0.0125874300688595"	"0.854936486111549"	0.887218320234433
"CAPN10"	"-0.00742862239271341"	"0.855997278471209"	0.888134907055173
"RIPK1"	"-0.0104862701222906"	"0.856527772361242"	0.888316798123768
"HEATR1"	"-0.0129598357876506"	"0.856527772361242"	0.888316798123768
"C2orf76"	"0.0306095651292716"	"0.858119642059326"	0.889783260692527
"NRF1"	"0.0124755976925633"	"0.858650393852827"	0.890149071513335
"CALCOCO1"	"0.0046313370806094"	"0.860243031629529"	0.891430628591445
"RFLNB"	"-0.0405042332832934"	"0.860243031629529"	0.891430628591445
"MYO19"	"-0.0134713770540295"	"0.860774037570818"	0.891796134202409
"PKN2"	"-0.0320987064793517"	"0.861305106461581"	0.892161553638606
"ASH1L-AS1"	"-0.0354199792809137"	"0.862367432150801"	0.892522635137245
"RIPK3"	"-0.00820532635123652"	"0.862367432150801"	0.892522635137245
"CERCAM"	"0.135150117130344"	"0.862056935957406"	0.892522635137245
"PPP1R8"	"-0.0261843945982207"	"0.862367432150801"	0.892522635137245
"BIRC6"	"-0.0220695903813782"	"0.862898688478683"	0.892887720266937
"GPR25"	"-0.281238828449349"	"0.863879853327408"	0.89361762973396
"RFXAP"	"0.031268554025312"	"0.863961386923917"	0.89361762973396
"CD86"	"-0.0830565087129128"	"0.865203517885797"	0.894717386079131
"IFIH1"	"-0.0323347930605236"	"0.86608752037537"	0.895446419371145
"SMYD4"	"-0.0422422280448604"	"0.868214623330441"	0.897460125211586
"TRIOBP"	"-0.0146618628473609"	"0.869278533650262"	0.898374220107151
"CEP95"	"-0.0334968745889077"	"0.873004071419885"	0.902038084123583
"POLR2J3.1"	"-0.0732646733283569"	"0.874601597997689"	0.903502105159942
"UBXN2A"	"0.00353460607302365"	"0.875134220790128"	0.903865656079335
"UPF1"	"-0.0433196991051833"	"0.877265275298028"	0.905879625730953
"LINC00921"	"-0.0630562623592774"	"0.879397219746062"	0.907893682800785
"VPS26B"	"0.0307341289810027"	"0.880996752952116"	0.909169745877137
"SP1"	"-0.00886832498151707"	"0.880996752952116"	0.909169745877137
"ZSWIM8"	"0.0188059713310163"	"0.881530038917352"	0.909344865882573
"LUC7L"	"-0.00217277091942197"	"0.881530038917352"	0.909344865882573
"GPATCH8"	"-0.0235929749249453"	"0.88259677176373"	0.909882327362361
"IKBIP"	"0.00891052582005505"	"0.88259677176373"	0.909882327362361
"RMND5A"	"-0.0206965272196866"	"0.88259677176373"	0.909882327362361
"ZFYVE16"	"-0.042191190971404"	"0.883130218168309"	0.910044454460589
"CHD2"	"-0.00781025688859452"	"0.883130218168309"	0.910044454460589
"TTC39B"	"-0.020318801010699"	"0.883663717575986"	0.910044454460589
"IMPAD1"	"-0.0386477529066782"	"0.883663717575986"	0.910044454460589
"LINS1"	"-0.00860733574039233"	"0.883663717575986"	0.910044454460589
"TPPP3"	"-0.0355632730804009"	"0.88418160272068"	0.910390361632121
"UBALD2"	"-0.0547839904822718"	"0.88473087444671"	0.91076843671176
"PTMS"	"0.0166618572342931"	"0.885798240467345"	0.91149203843194
"PSMA3-AS1"	"-0.0128757968984629"	"0.885798240467345"	0.91149203843194
"SAP130"	"-0.00214365640112609"	"0.886332001312143"	0.911853696125738
"ZNF33A"	"-0.0235171861236416"	"0.88953564101372"	0.914773288723402
"LINC01410"	"0.00852724999187687"	"0.889514353572959"	0.914773288723402
"IFITM3"	"-0.0530710320565431"	"0.890603924560264"	0.915495444030095
"CFL2"	"-0.00164546445992502"	"0.890603924560264"	0.915495444030095
"SIMC1"	"-0.0373281238710477"	"0.891672406739575"	0.916405460963911
"TLN1"	"-0.0143112333774164"	"0.892206721717881"	0.91657794660769
"LRBA"	"-0.0165876787160958"	"0.892206721717881"	0.91657794660769
"IKBKB"	"-0.0304536505357161"	"0.893275498253931"	0.917110846113744
"ERBB2"	"-0.0556083161017823"	"0.893274145180536"	0.917110846113744
"ZNF737"	"-0.0284366607260959"	"0.893275498253931"	0.917110846113744
"FZR1"	"-0.00445004607532394"	"0.89380995933233"	0.917471253145971
"PSTPIP1"	"0.000146955119587244"	"0.89487902591102"	0.917627078230201
"CYLD"	"-0.0293276860833756"	"0.89487902591102"	0.917627078230201
"CLIP1"	"-0.00916691505044436"	"0.89487902591102"	0.917627078230201
"TANGO2"	"-0.000810406878202484"	"0.894344468631305"	0.917627078230201
"ZNF721"	"-0.0194939134566656"	"0.89487902591102"	0.917627078230201
"S100Z"	"-0.248153968371142"	"0.895260546414262"	0.917830140021344
"POM121C"	"-0.0137158392718205"	"0.89594828345299"	0.917970773009393
"HLTF"	"-0.0331333678948912"	"0.89594828345299"	0.917970773009393
"BANP"	"0.0202828718922987"	"0.89594828345299"	0.917970773009393
"EIF1AD"	"-0.014489371322926"	"0.898087363745746"	0.919973990058616
"UBE2Q2"	"0.00754371973829914"	"0.899157182653452"	0.92088129148906
"TTLL3"	"-0.0115587997618319"	"0.900227184838302"	0.921788409122044
"POU2F1"	"0.0274422483528556"	"0.901297368376236"	0.922695341100682
"SFXN3"	"0.0217692208534231"	"0.901832527551071"	0.923054287458657
"ZNF770"	"-0.0129583371474091"	"0.90343827181019"	0.92450864066992
"RIN3"	"-0.0188338196571688"	"0.906115386903194"	0.927058532478989
"SAMD1"	"0.00377300163250161"	"0.906650938951488"	0.927416768228086
"USP48"	"-0.0325457715920634"	"0.908793569202183"	0.929228420512943
"MSRB2"	"0.00188612251989129"	"0.908793569202183"	0.929228420512943
"MYO9A"	"-0.0227250843657458"	"0.911472788535507"	0.931587022528526
"ZNF708"	"-0.017134547382021"	"0.911472788535507"	0.931587022528526
"ARPC1A"	"0.0147947902237189"	"0.911740434600167"	0.931670205080702
"MGAT4B"	"0.00779745658246635"	"0.912544759873243"	0.93230165214174
"TXNDC5"	"0.0321173679323123"	"0.913483077673772"	0.933015860683012
"ISYNA1"	"-0.0589752423128621"	"0.913616890368931"	0.933015860683012
"RAB2B"	"-0.0290306317613367"	"0.914153014696145"	0.933372806595247
"TMEM80"	"-0.00838292843075328"	"0.916834217442722"	0.935919337887448
"JOSD2"	"-0.00533645024631159"	"0.917370572518751"	0.936084782484454
"RAD51B"	"-0.0275648987906653"	"0.917370572518751"	0.936084782484454
"SLC38A1"	"-0.00333155749072309"	"0.918979862438354"	0.937535645914062
"GBA"	"0.0303803855252913"	"0.919516366500537"	0.937891693563558
"PLXDC2"	"-0.388408599395508"	"0.921852365351234"	0.940082677163481
"IER3"	"-0.00447961013956632"	"0.924883382290583"	0.942597122701201
"CD46"	"-0.0269301582503317"	"0.924883382290583"	0.942597122701201
"NUP85"	"-0.0117161810035798"	"0.924883382290583"	0.942597122701201
"AC006369.1"	"-0.00704775530106451"	"0.925420276044188"	0.942952173716241
"MT-ATP6"	"-0.0114993168212269"	"0.92649416521496"	0.94363245076299
"AC012368.1"	"-0.421252812396669"	"0.927005738301571"	0.94363245076299
"HLA-DOB"	"-0.150735297204837"	"0.926897981396555"	0.94363245076299
"CIR1"	"-0.00657329493499675"	"0.92649416521496"	0.94363245076299
"TBL1XR1"	"-0.0532377461224793"	"0.927031160145808"	0.94363245076299
"SEPT11"	"-0.0130638337441037"	"0.92864234340132"	0.945080163111577
"SP140"	"-0.02382734779613"	"0.929716628524165"	0.945788606035769
"CBR4"	"-0.0391122273108161"	"0.929716628524165"	0.945788606035769
"SLC25A40"	"0.00214897977994949"	"0.930253819241114"	0.94614266039936
"FADS3"	"0.072698811059657"	"0.9307910417371"	0.94649660312441
"PIP4K2B"	"0.0039361995760228"	"0.931328295768583"	0.946850434031393
"REV3L"	"-0.031287307176387"	"0.931865581091981"	0.947204152940884
"SFI1"	"-0.0740815324653142"	"0.932402897463668"	0.947557759673561
"CMIP"	"-0.0114708079969716"	"0.932940244639976"	0.947911254050205
"PPM1A"	"-0.0109666556286207"	"0.933477622377195"	0.948072094848879
"USP33"	"-0.0191659051363718"	"0.933477622377195"	0.948072094848879
"RNF149"	"0.00597291608205173"	"0.93508993651659"	0.949516821448636
"CLIP4"	"0.00925291932682144"	"0.937777715208881"	0.951666490459489
"AGER"	"-0.00727164234771267"	"0.937777715208881"	0.951666490459489
"FAM78A"	"-0.0223194493754163"	"0.938853026953796"	0.952371291994096
"S100PBP"	"-0.0491907978991796"	"0.938853026953796"	0.952371291994096
"MDM1"	"-0.006819508550851"	"0.941003983018818"	0.954359676208461
"HCFC1"	"-0.0255464323842067"	"0.942079623430991"	0.955063290717839
"FAM122B"	"0.0117699781066322"	"0.942079623430991"	0.955063290717839
"MRPS9"	"-0.0106580836991086"	"0.942617483376839"	0.955414924387224
"MAFB"	"-0.0047595492276826"	"0.944690652335335"	0.957207909724114
"SNIP1"	"-0.0285015336553601"	"0.944769182388635"	0.957207909724114
"MYO1F"	"0.00820184811476797"	"0.94584518400845"	0.95810401182873
"LIG1"	"0.00617104522922314"	"0.948535616027628"	0.960634774523222
"CAMKMT"	"-0.00869400633097998"	"0.949073773839984"	0.960985226062267
"ANKRD26"	"-0.00718821793107656"	"0.949611954884011"	0.961335559265295
"GOLGA1"	"-0.0323921619055109"	"0.951226634957455"	0.962580543810882
"BDH2"	"0.00245651689037228"	"0.951226634957455"	0.962580543810882
"ZNF699"	"0.00793543629333403"	"0.951764906479346"	0.962735705199128
"UNK"	"0.0255625961199914"	"0.951764906479346"	0.962735705199128
"MPHOSPH10"	"-0.022912780639387"	"0.952841515299443"	0.963629854332352
"HVCN1"	"-0.00823151935983254"	"0.953379852107609"	0.963784563508945
"RPRD2"	"-0.0202101075790773"	"0.953379852107609"	0.963784563508945
"RPS4X"	"0.00418782436793281"	"0.953918210187777"	0.964133943697567
"CTSA"	"-0.0932103445798926"	"0.95607185032619"	0.966115433400324
"TNIP3"	"-0.344115860009145"	"0.958764349358737"	0.968640532315169
"SDF2"	"0.00693069131256143"	"0.959302907015165"	0.968988921827515
"BCL2L1"	"-0.0217639117450703"	"0.959841482905056"	0.969337189075528
"TMEM120A"	"-0.004378676613776"	"0.960380077124007"	0.96968533422977
"TRIB2"	"-0.033186369285479"	"0.960918689426602"	0.969837628029028
"NFYB"	"0.0185763083673309"	"0.960918689426602"	0.969837628029028
"TMEM170A"	"0.000171840547939303"	"0.961457319567399"	0.9701854977761
"FLYWCH1"	"-0.0182003841857363"	"0.963073314564229"	0.971620153176739
"SPIDR"	"-0.010643772259636"	"0.964689461266693"	0.973054382991732
"SLC26A11"	"-0.0079979856223066"	"0.965228209400546"	0.973401512786599
"POLR2A"	"-0.00849067122569085"	"0.965766973408221"	0.973506823107037
"UBE2H"	"-0.0413037182938447"	"0.96630575304407"	0.973506823107037
"AGO2"	"-0.0234391496344278"	"0.96630575304407"	0.973506823107037
"SLC39A13"	"0.0139584815588662"	"0.96630575304407"	0.973506823107037
"AGPS"	"-0.0384949551644304"	"0.96630575304407"	0.973506823107037
"MISP3"	"0.0527304864715428"	"0.967383358217585"	0.97439620576004
"NOM1"	"-0.0495730918621701"	"0.968461022955478"	0.975285290280511
"MYSM1"	"-0.0103405519319553"	"0.970077627444947"	0.976716645024079
"IL15"	"-0.00952157235357124"	"0.970616523260325"	0.97706255772754
"SNX13"	"-0.0280424373251095"	"0.971694354894465"	0.977754005870471
"TAF3"	"0.00564892085959287"	"0.971694354894465"	0.977754005870471
"PGP"	"0.0128811820609963"	"0.972233290221513"	0.978099540967017
"RPS5"	"0.0110898400079228"	"0.972772238227374"	0.978444949851865
"CXXC5"	"-0.149140225692677"	"0.973311190937763"	0.978790224581964
"HCG18"	"-0.0147641762056859"	"0.974389155858746"	0.97948041752521
"LRMDA"	"-0.0319638242762281"	"0.974270045490519"	0.97948041752521
"SETD2"	"-0.0183280413944433"	"0.974928152120683"	0.979825319852854
"ZNF398"	"0.0154244057969328"	"0.978162361514365"	0.982878290939103
"PKM"	"-0.0213201765782187"	"0.978701432754134"	0.983222447607186
"VPS37B"	"-0.00216969851485686"	"0.980318703850811"	0.984451747974655
"GIGYF1"	"-0.025589049647148"	"0.980318703850811"	0.984451747974655
"CBLB"	"-0.0557519720807087"	"0.982475190005648"	0.986419289523936
"BEX2"	"-0.0606094612981612"	"0.983014332170008"	0.986762530506598
"GOSR2"	"-0.00182787863574487"	"0.983553482092311"	0.98710564153807
"QSER1"	"-0.00478173311838948"	"0.984092639394738"	0.987448622317448
"MID1IP1"	"-0.0187744073397065"	"0.985170975945054"	0.987936090953721
"MIR29B2CHG"	"-0.0655067592393526"	"0.985170974717851"	0.987936090953721
"PRR34-AS1"	"-0.00529957886599971"	"0.985170975822333"	0.987936090953721
"TBC1D19"	"0.010091203948024"	"0.987327728090676"	0.989900440150243
"GPD2"	"-0.0537530952763061"	"0.988406139877951"	0.990783068470844
"COBLL1"	"-0.208226544774059"	"0.988971958001598"	0.991151619700259
"BROX"	"-0.0027145726639119"	"0.989484572848198"	0.991466713418807
"SYNGAP1"	"-0.0137867646076416"	"0.99056302503127"	0.992348538194755
"LDLRAP1"	"-0.115304318625564"	"0.991641494456911"	0.993230027087198
