"gene"	"log2FC"	"pval"	"adjp"
"LRIF1"	"-0.253408326762867"	"2.33893156151596e-17"	1.07530658738078e-16
"CD9"	"-1.76474900922911"	"2.33754966523204e-17"	1.07530658738078e-16
"PIM1"	"-0.320212580382122"	"2.35891870911085e-17"	1.08349966785789e-16
"RRAS2"	"-0.208437958308701"	"2.37233699580282e-17"	1.08866327091795e-16
"MIA2"	"-0.198659381355697"	"2.45444268760068e-17"	1.12530910388438e-16
"ZSCAN18"	"-2.34278294104491"	"2.51982559052444e-17"	1.15422780254609e-16
"NOC3L"	"-0.30917552063305"	"2.66461837029371e-17"	1.21943468327622e-16
"GGA2"	"-0.261311543168283"	"2.81184674722311e-17"	1.2856359624872e-16
"TTC39C-AS1"	"-2.25198191798039"	"3.00641558876186e-17"	1.37334162328647e-16
"PIP5K1C"	"-0.301972024646833"	"3.11314997016388e-17"	1.42080074368246e-16
"TMEM19"	"-0.271814653808973"	"3.13965075641525e-17"	1.43158915985315e-16
"CEPT1"	"-0.252925237334498"	"3.28479167651061e-17"	1.49640509707706e-16
"HRH2"	"-2.14196565445858"	"3.2992703170266e-17"	1.5016333144465e-16
"SEC24C"	"-0.211199814205637"	"3.40757595603313e-17"	1.54951772109797e-16
"CSTB"	"-0.0911356748733674"	"3.68761949954185e-17"	1.6753381232251e-16
"PCSK7"	"-0.137289723653887"	"3.87951212474392e-17"	1.7609182983638e-16
"LCK"	"-0.154260339218349"	"3.9567684825305e-17"	1.7943568404005e-16
"SNX18"	"-0.327550179803859"	"4.28126238912047e-17"	1.93975312231708e-16
"NCAPH2"	"-0.252404912357852"	"4.31754926546242e-17"	1.95442365844733e-16
"LINC00954"	"-0.661506916376973"	"4.63193243499951e-17"	2.09483960577464e-16
"ZNF506"	"-0.22494132749849"	"4.69752101954051e-17"	2.12258357179238e-16
"CHORDC1"	"-0.194865430805604"	"4.71073913831925e-17"	2.12663512363474e-16
"RNASE6"	"-0.80327750268194"	"4.78542411058791e-17"	2.15840319216959e-16
"PI4KA"	"-0.203173666823813"	"4.83136515616309e-17"	2.17716112712863e-16
"PIK3R4"	"-0.276695536394944"	"4.84495467914925e-17"	2.18131982944235e-16
"CD79B"	"-0.708470249632541"	"4.98292685691205e-17"	2.24142087574407e-16
"ZNF224"	"-0.234879471008779"	"5.1248012491732e-17"	2.30316764136248e-16
"SLAMF6"	"-0.240942457309126"	"5.16813097398105e-17"	2.32055575689885e-16
"IST1"	"-0.143591821874863"	"5.21182200072534e-17"	2.33807476660342e-16
"ARHGEF7"	"-0.249538775523383"	"5.22646647817561e-17"	2.34254348779878e-16
"LAT2"	"-1.51363160790913"	"5.35348218199674e-17"	2.3973247873185e-16
"MALAT1"	"0.0289903943205246"	"5.52802813024318e-17"	2.47327340853993e-16
"ARHGAP12"	"-0.23106314527756"	"5.65340164514183e-17"	2.52710590071487e-16
"FAM120A"	"-0.177148068696026"	"5.76540120880833e-17"	2.57486936129101e-16
"ZFYVE27"	"-0.198402861551083"	"5.79780110288659e-17"	2.58702953761273e-16
"TMEM154"	"-0.332447466275951"	"5.94583700107151e-17"	2.65071984664525e-16
"TULP4"	"-0.341332568045208"	"5.96251380449921e-17"	2.65578753785441e-16
"MIGA1"	"-0.234463106260935"	"6.09759957664065e-17"	2.7135403098182e-16
"IL6ST"	"-0.479527985261806"	"6.44866145253095e-17"	2.86721818538309e-16
"LEMD2"	"-0.213817944592524"	"6.48484525622699e-17"	2.88074564579462e-16
"ANKRD36B"	"-0.232652517946987"	"6.52122928289354e-17"	2.89433796566402e-16
"CDKN2D"	"0.1742821665331"	"6.99337570612585e-17"	3.09839373623043e-16
"ACTA2"	"-0.524072765905335"	"7.25205623191107e-17"	3.21015798867426e-16
"MAML2"	"-0.413862421599831"	"7.39523105371749e-17"	3.27064064816047e-16
"TIGIT"	"-0.586796309492089"	"7.84169171886866e-17"	3.46503021005133e-16
"ZNF808"	"-0.306209998303191"	"7.90760454747868e-17"	3.49107131036967e-16
"TCIRG1"	"-0.173126471134404"	"8.01867547585298e-17"	3.53698542594503e-16
"CRTAM"	"-0.649203265576054"	"8.13128464764087e-17"	3.58349654691627e-16
"HGS"	"-0.160005099047052"	"8.22249361767168e-17"	3.62050291158396e-16
"DGAT1"	"-0.251336923949184"	"8.24545305509184e-17"	3.62741918923214e-16
"TYW1"	"-0.268967792290359"	"8.52594681953766e-17"	3.74752073737499e-16
"SNX13"	"-0.292663617352743"	"8.74247253031829e-17"	3.83931936757262e-16
"ZDHHC5"	"-0.218954387950586"	"8.91462232872082e-17"	3.91148604282996e-16
"NR2C1"	"-0.236845209703157"	"8.98942015094504e-17"	3.94084834312244e-16
"ZNF83"	"-0.297747512304157"	"9.01449002386574e-17"	3.94837820484907e-16
"TAF2"	"-0.235173744550673"	"9.06483678533018e-17"	3.96348895106832e-16
"GSDMB"	"-0.369153682542945"	"9.06483678533018e-17"	3.96348895106832e-16
"RAD54L2"	"-0.300914441456002"	"9.14087727677522e-17"	3.99324612562704e-16
"CLSTN1"	"-0.175145326056198"	"9.24324383847359e-17"	4.03444203141753e-16
"SNX14"	"-0.242802901595342"	"9.4251124793772e-17"	4.11023649710939e-16
"ANAPC2"	"-0.175430606723054"	"9.5838051545161e-17"	4.17580081732487e-16
"SEC22B"	"-0.211892441960631"	"9.69106107280281e-17"	4.21885878904784e-16
"ANAPC10"	"-0.212883375701092"	"9.7995004654707e-17"	4.26235663724213e-16
"MAP3K2"	"-0.182523846119748"	"1.0160258314472e-16"	4.4154311111198e-16
"TSPYL2"	"-0.469131762867261"	"1.03024714825703e-16"	4.46946768046979e-16
"WAC-AS1"	"-0.258431443396327"	"1.03024714825703e-16"	4.46946768046979e-16
"METTL18"	"-0.263067450611918"	"1.13544321630028e-16"	4.92156583009879e-16
"ZNF226"	"-0.246538773047945"	"1.14493796683752e-16"	4.95842399144699e-16
"FCGR1A"	"-1.89765966757703"	"1.14922672612976e-16"	4.97269211427427e-16
"CXCL8"	"-2.17461773635767"	"1.15246486180031e-16"	4.97940370550558e-16
"FRMD4B"	"-0.747322718573558"	"1.15276879067882e-16"	4.97940370550558e-16
"PMF1"	"-0.479170617170083"	"1.15931614031364e-16"	5.00336439503781e-16
"CACNA2D4"	"0.463358704170652"	"1.18370614235438e-16"	5.10422252073846e-16
"HEXDC"	"-0.2211148239297"	"1.20691567772712e-16"	5.19982103358403e-16
"ZNF37A"	"-0.393715323946823"	"1.2136289980568e-16"	5.2242446198624e-16
"YY1AP1"	"-0.198869720605926"	"1.21699945216831e-16"	5.23424871861211e-16
"MYO9B"	"-0.193037631058813"	"1.23399065760647e-16"	5.30276741352883e-16
"R3HDM2"	"-0.181600474732052"	"1.25121572210876e-16"	5.37217256823006e-16
"ZBTB44"	"0.211370054553533"	"1.25817193736446e-16"	5.39740654433707e-16
"TIFA"	"-0.399234283312786"	"1.34840932415013e-16"	5.77955736023903e-16
"MAPK14"	"-0.262926864821737"	"1.3634277156971e-16"	5.83892588520282e-16
"ZNF638"	"-0.181059508103001"	"1.36720800988475e-16"	5.85010647172243e-16
"RPS21"	"0.0346115628084053"	"1.38243280467778e-16"	5.90514849615564e-16
"B4GALT4"	"0.327605859397051"	"1.38243280467778e-16"	5.90514849615564e-16
"SGK1"	"-1.1217349487051"	"1.40259946725434e-16"	5.98617963754796e-16
"VASP"	"-0.260274970123807"	"1.40947944583927e-16"	6.01041448259849e-16
"TEX10"	"-0.304401874262172"	"1.50207280938614e-16"	6.39980254901999e-16
"FAM228B"	"-0.275305903495042"	"1.51040223661805e-16"	6.42981445750084e-16
"CHMP7"	"-0.373409339399594"	"1.51458401081294e-16"	6.44213369225028e-16
"GSTO1"	"-0.168931770802153"	"1.53142556013959e-16"	6.50823334903843e-16
"MFSD1"	"-0.268233228619213"	"1.5484517158744e-16"	6.57500465433255e-16
"CCR7"	"-2.65950340760013"	"1.63696131725486e-16"	6.9449368184129e-16
"RELB"	"-0.514006234905262"	"1.69622635136017e-16"	7.19027475381659e-16
"PRKCB"	"-0.152156201138013"	"1.71979732145208e-16"	7.28401879924073e-16
"CUL3"	"-0.186116719518141"	"1.74850903884493e-16"	7.3993588936568e-16
"PVT1"	"-0.897963225679695"	"1.78260370818617e-16"	7.53726436884803e-16
"NPM1"	"-0.0850520386598365"	"1.81234876387268e-16"	7.65656124737428e-16
"ALG13"	"-0.232759876753305"	"1.97400236931354e-16"	8.33245557072264e-16
"ATF4"	"-0.157638168436656"	"2.12632250337272e-16"	8.96784583631564e-16
"HIST1H2AC"	"-0.379187977860443"	"2.27140819673825e-16"	9.55557931041608e-16
"NUP155"	"-0.288853351896248"	"2.27140819673825e-16"	9.55557931041608e-16
"VPS54"	"-0.381087506752572"	"2.3314957159125e-16"	9.80011896722212e-16
"STK17A"	"-0.207149438184432"	"2.38658592344025e-16"	1.00232601083528e-15
"SH3BP5"	"-0.261377973702618"	"2.39315081893263e-16"	1.00423996613264e-15
"ID1"	"-1.26130350989761"	"2.46990555479973e-16"	1.03557984787161e-15
"THAP5"	"-0.323335522946269"	"2.48013172089441e-16"	1.03899655510166e-15
"HOOK3"	"-0.204886650150523"	"2.57728986398237e-16"	1.07879530540919e-15
"RAD9A"	"-0.238108268973656"	"2.69292743209461e-16"	1.12531520595967e-15
"TM6SF1"	"-1.7162256769213"	"2.69289471330387e-16"	1.12531520595967e-15
"AL627171.1"	"-0.366536760994188"	"2.72262688379494e-16"	1.13677626650603e-15
"TSNAX"	"-0.296913795780024"	"2.88392611715259e-16"	1.20311913577959e-15
"TMEM8A"	"-0.328843033231775"	"2.91570068084112e-16"	1.21536123379727e-15
"BRD9"	"-0.210895764044171"	"2.92369808684211e-16"	1.21768008579386e-15
"NPC1"	"-0.231787072416925"	"2.9397578183778e-16"	1.22335013373758e-15
"PYCR2"	"-0.275397234155219"	"3.01310925722919e-16"	1.25283229465174e-15
"RIF1"	"-0.202568707148036"	"3.08826402845545e-16"	1.28301467361579e-15
"IMMP1L"	"-0.213636523735263"	"3.16526578664283e-16"	1.31391364853008e-15
"ZNF609"	"-0.34324600880474"	"3.19135117545995e-16"	1.32364333164599e-15
"POLG2"	"-0.272007718979548"	"3.20885903004841e-16"	1.32980222603995e-15
"ARMC7"	"-0.350603516227464"	"3.33409293392784e-16"	1.38055735558833e-15
"ZFHX3"	"-1.6427137551702"	"3.48513113599951e-16"	1.44190454443917e-15
"SELPLG"	"-0.226780278572411"	"3.65863939788113e-16"	1.51243919571913e-15
"COQ7"	"-0.305624886033584"	"3.67867125681133e-16"	1.51946437874238e-15
"CTBP2"	"-1.05823674193442"	"3.74884147263679e-16"	1.547170383344e-15
"ALDOA"	"-0.174160722558302"	"3.81153880678634e-16"	1.57174914357339e-15
"SUPT6H"	"-0.219657905912404"	"3.82195311297272e-16"	1.57474542595466e-15
"AC093010.2"	"-0.326343665943215"	"3.84286592891897e-16"	1.58205887872039e-15
"RYK"	"0.204875717729005"	"4.14776281707909e-16"	1.70617677722283e-15
"CYTH4"	"-0.223524633421897"	"4.20466359731374e-16"	1.72816165273322e-15
"LRRC25"	"-1.42253507440194"	"4.216009792592e-16"	1.73140237951931e-15
"ZKSCAN1"	"-0.191465522204245"	"4.32078279322019e-16"	1.77297420276353e-15
"SCLT1"	"-0.348498134293893"	"4.38002181719953e-16"	1.79433817605504e-15
"NUDT3"	"-0.211773446233792"	"4.38002181719953e-16"	1.79433817605504e-15
"SIRT3"	"-0.346292294745817"	"4.55018247028778e-16"	1.86252149888539e-15
"NINJ2"	"-0.41972307997368"	"4.79157550167057e-16"	1.95972695497598e-15
"INTS8"	"-0.2328072756607"	"4.80462418121256e-16"	1.96345834594977e-15
"NCOA7"	"-0.206723612869429"	"4.93705225690005e-16"	2.01592941951135e-15
"PPIL2"	"-0.179925669045734"	"5.24118576163162e-16"	2.13836959051235e-15
"RFFL"	"-0.250525948081571"	"5.28406378029892e-16"	2.15410652233539e-15
"AVL9"	"-0.205254801591276"	"5.38546135081933e-16"	2.19365453394123e-15
"ZBTB16"	"-1.98786218711875"	"5.39039463061561e-16"	2.19387745665901e-15
"IL11RA"	"-0.569713914946186"	"5.53364896613691e-16"	2.25035057956234e-15
"PPP6R2"	"-0.182923605493528"	"5.59404267717517e-16"	2.27306267028677e-15
"CCNL2"	"-0.168855728236541"	"5.74788315788139e-16"	2.33367788601645e-15
"DDIT3"	"0.277076035013217"	"5.81058002031314e-16"	2.35721989145226e-15
"KCNE3"	"-2.14031146242205"	"6.0428368754954e-16"	2.44945462327617e-15
"SLC25A16"	"-0.245325570673903"	"6.3887181822941e-16"	2.5875601901081e-15
"USP11"	"-0.268112494766803"	"6.42341468924438e-16"	2.59950811291265e-15
"IMPA1"	"-0.259143518843071"	"6.7077531806705e-16"	2.71019235942761e-15
"HIRIP3"	"-0.269551327903792"	"6.7077531806705e-16"	2.71019235942761e-15
"AC010642.2"	"-0.210709495331477"	"6.79912609992165e-16"	2.74267973804904e-15
"JAK1"	"-0.125150173441226"	"6.79912609992165e-16"	2.74267973804904e-15
"PDE3B"	"-0.428702418309364"	"6.92911175766613e-16"	2.79061328597794e-15
"AKT2"	"0.172633953283933"	"6.92911175766613e-16"	2.79061328597794e-15
"CUL4B"	"-0.248572720095019"	"7.21595353186323e-16"	2.90379722979725e-15
"PSAP"	"-0.16153235941175"	"7.45382332734188e-16"	2.99710806136367e-15
"FBXW4"	"-0.239245620528126"	"7.53481724803303e-16"	3.02724143571576e-15
"LINC01089"	"-0.227656386552613"	"7.6579365830052e-16"	3.0693108003359e-15
"FAM45A"	"-0.207957577806894"	"7.6579365830052e-16"	3.0693108003359e-15
"SMPD4"	"-0.212467940313453"	"7.6579365830052e-16"	3.0693108003359e-15
"CEP135"	"-0.191153689614619"	"8.03931062363251e-16"	3.21958620811928e-15
"ARFGAP1"	"-0.295715362178574"	"8.06103820300398e-16"	3.22570504731407e-15
"EFR3A"	"-0.174185711111034"	"8.28152110030919e-16"	3.31128445593498e-15
"IRAK3"	"-1.41961095348226"	"8.34390385372851e-16"	3.33356286552316e-15
"KLHL36"	"-0.217506009756897"	"8.39397997696431e-16"	3.35089288465886e-15
"ATXN7L3B"	"-0.265835925699011"	"8.97923845859344e-16"	3.58167071530179e-15
"HELB"	"-0.374812078525548"	"9.22443907640988e-16"	3.67654535937866e-15
"IPMK"	"-0.347093564053342"	"9.37471348331818e-16"	3.73346471684375e-15
"SUZ12"	"-0.179183714213253"	"9.55308383118734e-16"	3.80147377276047e-15
"LEF1"	"-1.04381951691844"	"9.65649677347168e-16"	3.83957049768723e-15
"FGD4"	"-3.02403583276219"	"9.87686424196704e-16"	3.92407267182837e-15
"POM121"	"-0.223980213927445"	"9.91991379701709e-16"	3.93804831846663e-15
"ADAM28"	"-2.81424592477209"	"1.00723955830487e-15"	3.99541020669386e-15
"USP9X"	"-0.224218246366616"	"1.02453586880044e-15"	4.06079906160048e-15
"KLRC3"	"-0.980051372520474"	"1.04963129358053e-15"	4.15697207481379e-15
"AGK"	"-0.258587406117295"	"1.09575230101345e-15"	4.33276917760417e-15
"SCFD1"	"-0.185999959790214"	"1.09575230101345e-15"	4.33276917760417e-15
"APMAP"	"-0.259346663967406"	"1.11056999444277e-15"	4.38789187377783e-15
"NSRP1"	"-0.148251307586329"	"1.20371229502253e-15"	4.75214593504554e-15
"NAIP"	"-0.368175416801983"	"1.23643782444747e-15"	4.87749368918474e-15
"XCL2"	"0.422105945043491"	"1.30454015670841e-15"	5.13803926287832e-15
"TOP2A"	"-0.863780377646969"	"1.30430613145341e-15"	5.13803926287832e-15
"ZNF445"	"-0.2991061130074"	"1.31155027377177e-15"	5.16158494839213e-15
"TM9SF3"	"-0.162322199843782"	"1.33637914029736e-15"	5.25516388346493e-15
"CDC16"	"-0.239007273084279"	"1.33996370959267e-15"	5.26512056196586e-15
"LENG8-AS1"	"-0.431904563957792"	"1.39115337524349e-15"	5.46196953137201e-15
"SIT1"	"-0.386751546905897"	"1.39488261698952e-15"	5.47231596092673e-15
"RERE"	"-0.384528840339313"	"1.40612952436548e-15"	5.51211589410355e-15
"GSR"	"-0.270939669646305"	"1.40989830638855e-15"	5.52256172948749e-15
"FRYL"	"-0.177634996477657"	"1.41367703778374e-15"	5.52870409929184e-15
"INTS6"	"-0.180553070397003"	"1.41367703778374e-15"	5.52870409929184e-15
"PSTPIP1"	"-0.136854984884478"	"1.42507318705965e-15"	5.56891881380654e-15
"GPR18"	"-0.49029918094647"	"1.50540182167381e-15"	5.87823568463107e-15
"AHR"	"-0.498788728858153"	"1.52362775842329e-15"	5.94476290767028e-15
"COG7"	"-0.260697802763482"	"1.59019455441086e-15"	6.1996517234319e-15
"PIBF1"	"-0.18630479494425"	"1.61157814743573e-15"	6.27812608525975e-15
"AEBP2"	"-0.218432007895832"	"1.63761255543951e-15"	6.37458210296376e-15
"KAT6A"	"-0.187943131145865"	"1.64638240411286e-15"	6.40373622501752e-15
"ZNF692"	"-0.21159589134372"	"1.68642258660574e-15"	6.55437900404189e-15
"LANCL1"	"-0.207510585479801"	"1.69093026899857e-15"	6.56679596702706e-15
"ZNF66"	"-0.339160144827842"	"1.74130476838527e-15"	6.7571811105222e-15
"MS4A7"	"-0.96054084311082"	"1.80421983017663e-15"	6.99589735701047e-15
"YES1"	"-0.421863094622787"	"1.83181936828606e-15"	7.09741323018348e-15
"ANP32E"	"-0.1537214705757"	"1.90146433089226e-15"	7.36155153492499e-15
"HIST1H1C"	"-0.370801980184577"	"1.93725826043977e-15"	7.49432777936561e-15
"ZNF101"	"-0.446591119781348"	"2.04322356685195e-15"	7.89814859458536e-15
"OTUD6B"	"-0.238602809019927"	"2.0650916131226e-15"	7.97651602226969e-15
"INPP4A"	"-0.177212405703781"	"2.07059454104302e-15"	7.98543862320523e-15
"APOL1"	"-0.32027409207405"	"2.11514097758416e-15"	8.15095159466562e-15
"SREK1IP1"	"-0.165566960275609"	"2.16638447989906e-15"	8.34199782021178e-15
"ZFC3H1"	"-0.179448684387918"	"2.17793689862355e-15"	8.38003105147307e-15
"HEG1"	"-0.278581809644846"	"2.22475634814123e-15"	8.5535981963124e-15
"NAA16"	"-0.189443000618646"	"2.26653547891624e-15"	8.70753491976884e-15
"FAM3C"	"-0.267697623383407"	"2.2907551742828e-15"	8.793827614553e-15
"SMARCAD1"	"-0.192832978500741"	"2.32138845160712e-15"	8.89776631029794e-15
"AKAP11"	"-0.23022758924175"	"2.32138845160712e-15"	8.89776631029794e-15
"P2RX5"	"-1.00529652531174"	"2.3830348863599e-15"	9.12706010840139e-15
"ZBTB25"	"-0.273382688125303"	"2.44151797527586e-15"	9.34389664294556e-15
"RAD51B"	"-0.297516292908848"	"2.47413544037958e-15"	9.46148736450968e-15
"FYN"	"-0.2101455923218"	"2.48730224244572e-15"	9.50457281643506e-15
"GABPB1"	"-0.228521839425498"	"2.75829387333671e-15"	1.05320503468933e-14
"BANP"	"-0.239631050861867"	"2.7803044996751e-15"	1.05999109050113e-14
"HMGCS1"	"-0.311301255159471"	"2.7803044996751e-15"	1.05999109050113e-14
"DHX15"	"-0.167381734940161"	"2.78767973836187e-15"	1.06199345402026e-14
"BRD8"	"-0.245004750404447"	"3.10723329662126e-15"	1.18282960043376e-14
"NCBP1"	"-0.23228490872046"	"3.21589201059559e-15"	1.22326173665393e-14
"IKZF3"	"-0.197604880189645"	"3.31074963726086e-15"	1.25838675422331e-14
"ASCC3"	"-0.161027753827995"	"3.33709454030347e-15"	1.26743712153363e-14
"SIRPA"	"-1.28718470825989"	"3.38200695635548e-15"	1.28352039421018e-14
"CALHM6"	"-0.0528687843558824"	"3.69894957573856e-15"	1.40167771044275e-14
"NFYA"	"-0.278695331280214"	"3.76786972506434e-15"	1.42671342655351e-14
"PPP6R1"	"-0.177026747083853"	"3.89923311993064e-15"	1.47422252954596e-14
"EIF3E"	"-0.144136978733658"	"3.89923311993064e-15"	1.47422252954596e-14
"AC008035.1"	"-1.11579873620417"	"4.10115050196751e-15"	1.54939235731431e-14
"DNASE1L3"	"2.6377365829518"	"4.11274899089923e-15"	1.55260154358324e-14
"KIAA0319L"	"-0.244234340362879"	"4.3552180219929e-15"	1.64289596877892e-14
"HSPBAP1"	"-0.258191611480658"	"4.68796815425807e-15"	1.76575427015052e-14
"NBN"	"-0.202868585417923"	"4.74996688285887e-15"	1.78776029706998e-14
"LIMA1"	"-0.296152869978771"	"4.77499176282103e-15"	1.79582772914517e-14
"ARL6IP1"	"-0.212117098147425"	"4.82543152373746e-15"	1.81343414588541e-14
"TM2D1"	"-0.155688475245227"	"4.91496624231849e-15"	1.84569528108687e-14
"RINL"	"-0.206557745284157"	"5.07227433275509e-15"	1.90333955082078e-14
"PCBD2"	"-0.240944061832457"	"5.08560486580218e-15"	1.90691120980079e-14
"ZNF28"	"-0.372129383002976"	"5.11236947936344e-15"	1.91551102140644e-14
"PIK3CD"	"-0.194044709022264"	"5.31757265880566e-15"	1.99090557180733e-14
"F5"	"-1.62955332197713"	"5.47043854283794e-15"	2.04610484121143e-14
"STK11"	"-0.274909752998796"	"5.47318728016973e-15"	2.04610484121143e-14
"RAB37"	"-0.282410207548563"	"5.57453978074638e-15"	2.08243823624297e-14
"NCOR2"	"-0.203923736633739"	"5.63328263628809e-15"	2.10281192139649e-14
"DNAH1"	"-0.326155977630597"	"5.66288213950246e-15"	2.11228459819473e-14
"LTBP3"	"-0.35905019802224"	"5.93626062322508e-15"	2.21260623229298e-14
"SCIMP"	"-1.20797679688523"	"5.98092412470955e-15"	2.22759363155601e-14
"TGFBR3"	"0.225800635176143"	"6.04604741361873e-15"	2.25017330081257e-14
"RNASET2"	"-0.199685929190473"	"6.07778049972516e-15"	2.26030171447028e-14
"TBL1X"	"-0.306264722907808"	"6.64301655820981e-15"	2.46867524696623e-14
"TCF7"	"-0.843918751497382"	"6.71282550058577e-15"	2.49276563874759e-14
"H1F0"	"-1.55016836059462"	"6.75451961018692e-15"	2.50638776633197e-14
"ID3"	"-2.26608731595276"	"6.77002181206756e-15"	2.51027791726923e-14
"CARS2"	"-0.212666119981686"	"6.81889484395685e-15"	2.52652681551646e-14
"FOXO1"	"-0.369855444128371"	"6.87254640742321e-15"	2.54263884097122e-14
"HNRNPH2"	"-0.21506020613672"	"6.87254640742321e-15"	2.54263884097122e-14
"DNAJC13"	"-0.208667608760798"	"6.96289044100004e-15"	2.57415949636971e-14
"ARID1B"	"-0.168802288901358"	"6.99935445974561e-15"	2.58572902567559e-14
"AKAP13"	"-0.125605510324711"	"7.09133881357689e-15"	2.61777688158757e-14
"TAF1"	"-0.224080278225389"	"7.22211874373955e-15"	2.66408834485142e-14
"MDS2"	"-3.167655301479"	"7.25805667573307e-15"	2.67537210700198e-14
"EYA3"	"-0.265999876041953"	"7.569409285183e-15"	2.78808433317271e-14
"RANBP9"	"-0.217620726242154"	"7.58917788376003e-15"	2.79330888701749e-14
"IL1B"	"-1.58554135069262"	"7.65126945079677e-15"	2.81409189653569e-14
"METTL25"	"-0.255071785436134"	"7.68878562205133e-15"	2.82581232046295e-14
"ITGB3BP"	"-0.23977468564027"	"7.83040132211323e-15"	2.87574650610943e-14
"RPL39L"	"-0.345789958874979"	"8.1002453241219e-15"	2.9726652319338e-14
"RPS19"	"0.0237715818544928"	"8.14256413861691e-15"	2.98600482561303e-14
"TMEM94"	"-0.232347049964171"	"8.24931546979662e-15"	3.02293596922511e-14
"CHST15"	"-4.22532651364104"	"8.46638575581702e-15"	3.10020948393827e-14
"PHTF1"	"-0.244943089506328"	"9.29833251224533e-15"	3.40235985561457e-14
"LIME1"	"-0.195141398148941"	"9.79439036067218e-15"	3.57863700395049e-14
"GMDS-DT"	"-0.233948483990842"	"1.0157034943529e-14"	3.70842983850599e-14
"OPTN"	"-0.150491296182375"	"1.06427620247419e-14"	3.88293914279788e-14
"ARFGEF2"	"-0.216855897120995"	"1.09792050138133e-14"	4.00276847515263e-14
"AUH"	"-0.208198756703414"	"1.11224588104037e-14"	4.05204216821845e-14
"ATG7"	"-0.246495240884879"	"1.13849652436358e-14"	4.14465765274136e-14
"WSB2"	"-0.279491199730816"	"1.21151553236699e-14"	4.40727323119977e-14
"GOLGB1"	"-0.258171922965044"	"1.2209609039593e-14"	4.43840584418926e-14
"ARFIP1"	"-0.248390218570825"	"1.23366752750301e-14"	4.48133984936097e-14
"JADE1"	"-0.237185943645707"	"1.24650424858911e-14"	4.52468378188877e-14
"FOSL2"	"0.414730829379267"	"1.24973390976226e-14"	4.53311748849226e-14
"STXBP5"	"-0.260632568499197"	"1.28248678326262e-14"	4.64854992020263e-14
"FAM173A"	"-0.268774179868493"	"1.34011566283842e-14"	4.85040415739347e-14
"UNC119"	"-0.205909525635426"	"1.35054667925698e-14"	4.88109428442443e-14
"PPM1K"	"-0.152519015781271"	"1.35054667925698e-14"	4.88109428442443e-14
"ZNF567"	"-0.316906443725973"	"1.38948171442503e-14"	5.01818594624838e-14
